county.name	candidate.name	vote.percent	vote.count	state_fips	year
Calaveras	Johnson	58.3	3145	06	1964
Calaveras	Goldwater	41.6	2244	06	1964
Calaveras	Unpledged	0	0	06	1964
Calaveras	Other	0.1	8	06	1964
Colusa	Johnson	60.6	2790	06	1964
Colusa	Goldwater	39.3	1811	06	1964
Colusa	Unpledged	0	0	06	1964
Colusa	Other	0.1	5	06	1964
Contra Costa	Johnson	63.4	113071	06	1964
Contra Costa	Goldwater	36.5	65011	06	1964
Contra Costa	Unpledged	0	0	06	1964
Contra Costa	Other	0.1	163	06	1964
Del Norte	Johnson	63.8	3652	06	1964
Del Norte	Goldwater	36.2	2075	06	1964
Del Norte	Unpledged	0	0	06	1964
El Dorado	Johnson	60.3	8810	06	1964
El Dorado	Goldwater	39.5	5775	06	1964
El Dorado	Unpledged	0	0	06	1964
El Dorado	Other	0.2	25	06	1964
Fresno	Johnson	65.6	89375	06	1964
Fresno	Goldwater	34.3	46792	06	1964
Fresno	Unpledged	0	0	06	1964
Fresno	Other	0.1	141	06	1964
Glenn	Johnson	54	3937	06	1964
Glenn	Goldwater	46	3351	06	1964
Glenn	Unpledged	0	0	06	1964
Glenn	Other	0	2	06	1964
Humboldt	Johnson	66.3	25515	06	1964
Humboldt	Goldwater	33.5	12909	06	1964
Humboldt	Unpledged	0	0	06	1964
Humboldt	Other	0.2	75	06	1964
Imperial	Johnson	51.8	11143	06	1964
Imperial	Goldwater	48.1	10330	06	1964
Imperial	Unpledged	0	0	06	1964
Imperial	Other	0.1	19	06	1964
Inyo	Johnson	53.4	3161	06	1964
Inyo	Goldwater	46.5	2751	06	1964
